a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
CF 40 45 39 4B CD 3D BA CA E6 -56.000000 -55.375000 0.625000
3E 3B BF C9 CF C6 C0 4B BD E2 -40.000000 -40.562500 0.562500
42 C0 D1 CE C0 CB D0 B0 C9 69 72.000000 77.000000 5.000000
CB 49 41 52 51 4C 41 B6 48 DA -20.000000 -22.187500 2.187500
C5 46 50 A1 46 35 52 3A CB 68 64.000000 65.792969 1.792969
B5 49 C2 BE 4E 4E 51 CB 14 55 13.000000 12.984375 0.015625
D1 52 C5 C7 47 BA CE 51 CD E8 -64.000000 -63.750000 0.250000
3C C1 49 C0 4D 52 CA D1 C7 DB -22.000000 -21.000000 1.000000
46 4F 4E CF CD 4C 52 48 BE 66 56.000000 60.500000 4.500000
C9 3B 3B CF 21 CD 45 4C C2 E5 -52.000000 -52.601562 0.601562
C4 41 D2 51 C4 AA 48 D2 4B EF -120.000000 -116.203125 3.796875
38 CF 40 CE B7 CB CD CC D0 68 64.000000 61.312500 2.687500
D1 4A 43 CE CA CB D1 CB B9 5F 30.000000 30.125000 0.125000
43 BB 42 C6 CA C7 CA D0 4A 54 12.000000 11.906250 0.093750
51 4D 49 CB CD 4C 4B CA C1 60 32.000000 30.500000 1.500000
D0 CD D2 43 A6 4C 4C 42 CB EC -96.000000 -95.875000 0.125000
CD CD CB 50 3A 4F 4B 51 3B D8 -16.000000 -13.750000 2.250000
4A D1 47 D1 48 44 4D 33 45 58 16.000000 14.437500 1.562500
C4 C9 C8 CE 51 50 52 4E CA F2 -160.000000 -157.000000 3.000000
C6 D1 B9 3B CD 45 4A CA D1 DD -26.000000 -28.000000 2.000000
2E D1 C5 CB C2 CC C5 48 C8 62 40.000000 37.468750 2.531250
D1 3A 46 CA 4C 35 CF 21 23 EA -80.000000 -79.765625 0.234375
3D 4A 4B C7 CE 45 D2 B9 C3 E4 -48.000000 -48.656250 0.656250
4C D0 4F C6 50 4B C9 52 50 E6 -56.000000 -56.750000 0.750000
D1 C9 4D 4C CA D0 CE 48 4F 68 64.000000 67.000000 3.000000
50 D1 CC 4C 43 D1 D0 BD B4 71 144.000000 140.500000 3.500000
4A 46 C1 51 C6 43 B7 3D 4B 56 14.000000 14.359375 0.359375
D0 D1 52 CA CA 49 4A 47 4B 60 32.000000 36.250000 4.250000
CE 52 CD C9 49 3F CB 46 33 50 8.000000 7.937500 0.062500
4C 4A D1 49 CB BA CF 51 51 6A 80.000000 77.750000 2.250000
3B C7 52 43 C6 D0 C9 D2 C9 E5 -52.000000 -51.812500 0.187500
D1 4A C5 C6 B4 C9 48 C2 CE DE -28.000000 -27.000000 1.000000
D1 4B B9 AB 2E 4F 4A 50 39 60 32.000000 30.062500 1.937500
C8 CE D1 25 50 42 52 BC 52 F0 -128.000000 -129.804688 1.804688
3B 4A 37 CE 42 BC C2 50 43 E7 -60.000000 -59.656250 0.343750
4D CC 49 CE 49 4E 50 D0 49 6A 80.000000 83.750000 3.750000
4A D1 50 4B CC 2D 4B 51 D1 64 48.000000 50.843750 2.843750
50 CB CF BC B3 50 50 50 D1 F0 -128.000000 -130.500000 2.500000
D0 BD 4D D2 CF 4C 46 45 4C 64 48.000000 46.500000 1.500000
4A BD C6 C9 CC D2 CC C6 50 5F 30.000000 31.000000 1.000000
40 CB C9 33 D0 48 48 D0 C0 E7 -60.000000 -63.500000 3.500000
CE C3 38 BB CD D1 C9 BB 41 68 64.000000 69.890625 5.890625
42 47 4B 45 4E 4E 4C C5 47 69 72.000000 69.937500 2.062500
4C D0 3E 4C 4A CB 41 CD D1 5C 24.000000 29.937500 5.937500
C6 01 CB 51 CA CF D1 4D 3D 70 128.000000 127.110352 0.889648
44 C8 44 50 CB CE CC 41 D1 40 2.000000 2.500000 0.500000
3C 28 BA D1 03 4D 46 D2 52 6C 96.000000 97.258789 1.258789
4B 3E 4F 4C 52 30 A9 CC 28 58 16.000000 18.015625 2.015625
42 42 48 3C 52 C2 D0 C5 4C D3 -11.000000 -12.125000 1.125000
4B D2 CE 50 D0 D0 D0 46 44 70 128.000000 123.000000 5.000000
4A C5 42 C8 BE 4D B9 BF 47 DA -20.000000 -21.437500 1.437500
C8 C1 C8 C7 51 CD D1 BF D0 55 13.000000 13.656250 0.656250
4B 48 C4 AA 49 C9 22 CA 43 54 12.000000 10.593750 1.406250
3B 52 49 51 CA D2 AD CE CC F3 -176.000000 -177.703125 1.703125
41 D1 CF C7 CF 4A C9 42 C3 E2 -40.000000 -40.250000 0.250000
46 35 D0 C2 CC D1 C8 3D 4D 4C 6.000000 6.125000 0.125000
C5 4D CD C6 AD CE 49 41 CB EB -88.000000 -86.804688 1.195312
46 35 44 9A 41 B9 C8 C0 4A 22 0.156250 0.117188 0.039062
49 37 CB D2 D1 50 51 51 D2 F4 -192.000000 -182.500000 9.500000
3B D1 1F B8 4E 4A 46 33 47 E0 -32.000000 -31.902344 0.097656
CD 43 C9 35 BF CF 38 CB CB DB -22.000000 -22.906250 0.906250
51 A5 50 44 C8 4D 48 49 51 58 16.000000 17.179688 1.179688
32 4E C7 48 4F D0 49 BB 4B E9 -72.000000 -68.187500 3.812500
4C CC 8A D0 50 4D 4E 4C 29 E2 -40.000000 -38.855469 1.144531
21 CB 49 42 4E CD 43 43 4E 68 64.000000 62.984375 1.015625
42 C1 40 D1 46 C0 C5 CE 51 6A 80.000000 78.750000 1.250000
B5 49 32 52 84 49 49 CB 4E DC -24.000000 -24.931152 0.931152
40 CE 4F 3D 46 D1 4C D0 BD 6D 104.000000 100.375000 3.625000
4B CE CB 4F CB 4E BB D1 CE F1 -144.000000 -146.187500 2.187500
4E 51 C9 CA 50 4F 4C 32 D0 6B 88.000000 85.375000 2.625000
C7 45 CA 49 50 D2 B7 50 4D D8 -16.000000 -15.312500 0.687500
51 42 B2 48 3B C5 D2 4C 4A 62 40.000000 39.500000 0.500000
4C 3C 3C 25 4D 51 52 3F 51 69 72.000000 76.880859 4.880859
CC C9 BD 36 CE D0 BC 43 CF 69 72.000000 75.343750 3.343750
48 D1 D1 A4 4D D0 C1 CE 2B 6F 120.000000 119.906250 0.093750
50 4E 4A 51 51 50 C5 D0 CE 60 32.000000 32.750000 0.750000
52 44 CA 34 3E 4B 39 51 48 63 44.000000 39.125000 4.875000
C9 42 D1 52 50 CA 37 CD D1 F0 -128.000000 -130.937500 2.937500
B3 C8 40 4B 52 D2 CF 94 C5 57 15.000000 14.617188 0.382812
4F 49 C8 CF 4B CF 2E C9 4D 63 44.000000 46.000000 2.000000
50 C5 C3 43 C9 CA 4A CD 49 E4 -48.000000 -46.875000 1.125000
35 51 4F CF CE D1 49 40 B2 E9 -72.000000 -68.562500 3.437500
51 B7 B5 D1 C9 C8 C3 C1 51 CC -6.000000 -5.265625 0.734375
C2 BC CC 4D D1 4C 44 46 CF 53 11.000000 10.750000 0.250000
D1 CC D0 4B D1 44 C9 51 B7 71 144.000000 147.562500 3.562500
CA C6 BD CD CB C9 CD 3F 4A 64 48.000000 46.625000 1.375000
C9 D2 D1 C5 CB C9 AB CA B3 6B 88.000000 88.406250 0.406250
48 51 D0 C4 CF 81 50 46 4B EC -96.000000 -99.017578 3.017578
D1 4D 4D 4C 46 36 43 50 CA 61 36.000000 35.062500 0.937500
CC BC 4C AD C1 D2 CD 34 43 CF -7.500000 -8.054688 0.554688
3A C9 40 D2 C9 C7 51 50 92 E5 -52.000000 -50.789062 1.210938
48 CC 45 D1 D2 43 D0 B8 BE E9 -72.000000 -75.250000 3.250000
C9 44 D2 49 CA 52 41 44 4B 63 44.000000 49.000000 5.000000
C0 4F 51 36 A1 BC 3E B9 3A 4A 5.000000 5.046875 0.046875
C9 4D 49 CD 4E 4D C0 52 CD E9 -72.000000 -69.750000 2.250000
4F AE 3F CF CF D2 42 38 46 E5 -52.000000 -51.187500 0.812500
36 C2 C3 44 4E D1 BA 47 B6 63 44.000000 42.437500 1.562500
C9 C9 BD C7 4C BC CF 40 C6 DA -20.000000 -19.062500 0.937500
CA 4C D1 B7 CD 4B D2 4A 4C 72 160.000000 156.812500 3.187500
CE 51 4E A6 27 2C 42 46 52 5E 28.000000 28.468750 0.468750
4B 4F 42 D0 4A CB 32 BE CA C8 -4.000000 -3.187500 0.812500
4A CD D0 1B C5 37 D2 C3 4F 68 64.000000 64.919922 0.919922
45 CE C8 C1 D0 CF 46 3E C1 4C 6.000000 6.312500 0.312500
C4 AE C1 CA 49 4A 1D 51 D2 E9 -72.000000 -70.916016 1.083984
BD 4E CF 51 B7 C9 46 BE CE EA -80.000000 -78.976562 1.023438
A4 BC 4D AF 3B AF D0 45 BF E5 -52.000000 -54.953125 2.953125
4F C7 D2 4A BD D1 D1 D1 C8 68 64.000000 62.562500 1.437500
B1 CE C8 3F D1 D0 CC 38 D1 6A 80.000000 77.937500 2.062500
D0 C1 34 44 4C CF C9 D1 4F E6 -56.000000 -54.000000 2.000000
48 CB 33 CB 45 CC 26 4D CF 48 4.000000 2.900391 1.099609
C4 4C C8 3C D2 CE C8 B7 C1 32 0.625000 0.343750 0.281250
D1 4D C5 4A C4 BE BB C7 D0 CC -6.000000 -6.656250 0.656250
52 BF 51 49 C9 D2 AA 4A CE D6 -14.000000 -13.562500 0.437500
3C 38 CB 4B C3 42 51 CE C0 EB -88.000000 -91.625000 3.625000
C1 BC CA 42 37 B4 4B 43 48 D9 -18.000000 -17.609375 0.390625
51 4F 51 A7 D2 42 CC C9 D0 F0 -128.000000 -132.195312 4.195312
D0 D1 44 4B 41 CF C0 CE D0 CD -6.500000 -3.000000 3.500000
C9 4C 49 3E 2A 4E 49 CD 44 65 52.000000 52.468750 0.468750
BE BB D2 47 C8 D0 37 C4 40 A8 -0.250000 -0.625000 0.375000
42 43 4D CC 4C C4 4A CF D1 69 72.000000 75.250000 3.250000
B3 D2 4C CD 4F C1 4E 45 36 62 40.000000 39.093750 0.906250
C3 D0 C5 50 50 D1 B9 BA 4C 64 48.000000 49.656250 1.656250
50 4F 4C D0 C6 44 B8 4E 4F E7 -60.000000 -60.000000 0.000000
C9 D0 40 51 49 BD BD 2A 3C CA -5.000000 -6.187500 1.187500
4C 32 CA 40 36 D0 51 CA CA E6 -56.000000 -59.750000 3.750000
D0 D1 C9 A0 49 44 D1 CE C6 DC -24.000000 -25.125000 1.125000
C5 B8 4B 50 39 C6 CC BE 3C E4 -48.000000 -45.656250 2.343750
43 49 52 BF C8 CF 3F 41 42 DD -26.000000 -27.718750 1.718750
4F CD 46 51 34 4C C9 51 4D 61 36.000000 38.375000 2.375000
D1 51 3C AA B4 51 52 C2 BC 6D 104.000000 102.031250 1.968750
4C A4 CB 47 49 CD 50 C6 4A DD -26.000000 -23.906250 2.093750
CC 41 CC 51 C3 D1 CC C7 4F 4C 6.000000 6.000000 0.000000
51 D0 CB 50 25 CA 4E D0 4A E6 -56.000000 -55.671875 0.328125
3D 4E B0 D0 3B CB 4F 4A 4D E9 -72.000000 -73.515625 1.515625
44 50 C9 49 51 51 46 45 C4 6C 96.000000 94.875000 1.125000
C8 4C 41 48 43 52 50 4B CC 6B 88.000000 83.000000 5.000000
D1 19 47 44 CA CB C4 4F 51 68 64.000000 64.863281 0.863281
C9 28 C8 51 52 D0 51 45 3D E5 -52.000000 -52.125000 0.125000
BA 50 D0 C6 4B 4E 48 CC 4B 63 44.000000 43.625000 0.375000
41 D2 51 39 CF 49 40 38 48 E2 -40.000000 -38.750000 1.250000
3C 50 BF C8 51 C8 CE 34 52 40 2.000000 1.625000 0.375000
D1 4D C0 C8 CE 4A C9 4F 47 69 72.000000 78.250000 6.250000
52 52 D2 51 BA 3B 4C C0 B2 EA -80.000000 -77.375000 2.625000
4E C6 C8 CE 44 C7 D2 4F D1 54 12.000000 12.625000 0.625000
4C D1 3E 4A 44 C9 4F C8 3F 65 52.000000 53.500000 1.500000
4C D0 D0 50 51 CC 21 41 4D 70 128.000000 125.375000 2.625000
A6 42 B8 52 CE 46 C2 CA C9 E2 -40.000000 -41.718750 1.718750
C4 CE C7 3A 49 CB 4D C1 CC D1 -9.000000 -8.187500 0.812500
50 D2 51 24 CA 41 BD 52 C1 EA -80.000000 -77.500000 2.500000
C5 4E 4F C1 4E C8 AA 49 C1 E8 -64.000000 -65.468750 1.468750
C4 CE D0 C5 D0 C9 4C 4B 50 BF -1.875000 -2.375000 0.500000
C0 BA 42 BF D1 D2 CD A7 A7 56 14.000000 14.455078 0.455078
4D 4D B8 4D C2 CC AB B9 CD E8 -64.000000 -68.718750 4.718750
B9 49 4E 4E C3 D0 51 D0 CA DE -28.000000 -30.906250 2.906250
51 43 C9 C9 C2 46 CA C5 45 5D 26.000000 27.500000 1.500000
50 51 C8 B9 4F 2B C9 CF 42 6B 88.000000 92.031250 4.031250
46 47 CB B8 4D C9 D1 4C C9 64 48.000000 44.875000 3.125000
C2 4C D2 50 52 42 2C 4B D0 5C 24.000000 22.250000 1.750000
41 D1 4D 50 D1 41 52 4D 40 6A 80.000000 78.500000 1.500000
2B 51 4F 40 B5 4D 4E 32 C5 6E 112.000000 108.720703 3.279297
3C D1 52 42 C6 51 CA C7 29 F2 -160.000000 -145.343750 14.656250
D0 4F D1 CA 4C 50 D1 CA AB 6F 120.000000 117.656250 2.343750
D2 42 52 51 49 92 D1 3D C4 F0 -128.000000 -123.472656 4.527344
25 CE BC CA 48 4B 52 3B 4A E6 -56.000000 -54.562500 1.437500
49 C8 CA 4E 4F 4F C3 D1 CC E5 -52.000000 -51.500000 0.500000
46 41 CA 51 49 C9 43 52 D2 69 72.000000 71.875000 0.125000
CB BA 48 D1 4D 32 46 4A 32 E8 -64.000000 -66.906250 2.906250
51 4C 45 CC D1 D1 52 CF C7 E8 -64.000000 -61.250000 2.750000
C9 45 C1 41 4F 3F 47 46 4A DB -22.000000 -23.218750 1.218750
D2 50 CA 43 AC 36 4B 4F D1 CB -5.500000 -5.125000 0.375000
C1 BF 51 4D C9 1B 51 4D 4D 71 144.000000 139.713867 4.286133
33 2B D1 C9 4A 4E BB CE C3 64 48.000000 46.968750 1.031250
C7 51 CD C8 50 D1 27 34 C2 EE -112.000000 -118.023438 6.023438
40 52 49 D1 CE 51 4F 40 4D 6C 96.000000 98.250000 2.250000
52 CD CC AB 2F 4B BB 42 C3 DC -24.000000 -26.421875 2.421875
47 4A 48 C8 C8 48 50 D2 4D 6A 80.000000 83.500000 3.500000
44 2D 52 C3 4C D1 C3 4B 4F DA -20.000000 -20.781250 0.781250
D1 D1 CC 48 43 D2 CA D1 4C 68 64.000000 65.250000 1.250000
24 50 52 3C B7 51 C0 BB D2 62 40.000000 39.761719 0.238281
CF 52 CF 50 38 CF 41 48 CD E9 -72.000000 -73.875000 1.875000
52 D0 4A 46 48 CF CA 44 D2 69 72.000000 75.500000 3.500000
D1 D1 51 CD 4D B7 CB D1 50 E1 -36.000000 -33.062500 2.937500
45 51 AA 44 37 9A C8 C6 4F 30 0.500000 0.593750 0.093750
CF 4E 4B 46 50 51 40 CA CF CF -7.500000 -11.000000 3.500000
D1 4F 41 C9 C9 A5 40 34 AC 62 40.000000 39.726562 0.273438
4C D0 38 C3 51 4A 52 3D CA 56 14.000000 14.531250 0.531250
48 CB D0 49 D1 48 CE 2B 48 3C 1.500000 3.546875 2.046875
51 B2 CD CA 4E 4C D2 28 50 71 144.000000 131.000000 13.000000
C2 42 AA 4D 48 39 C8 C5 50 DA -20.000000 -19.062500 0.937500
3B C8 C8 51 C0 42 C1 40 D2 44 3.000000 4.250000 1.250000
D0 BF 4D C5 D2 41 D0 2C BA 59 18.000000 21.312500 3.312500
21 4C CF CD 48 D0 CB 47 D0 E2 -40.000000 -38.562500 1.437500
CD 31 D0 51 C8 D1 51 CE 50 EE -112.000000 -106.062500 5.937500
C9 B9 41 4E 24 4A D0 B4 48 DD -26.000000 -25.718750 0.281250
AD C3 D2 50 D0 AC C9 24 CB 63 44.000000 45.281250 1.281250
46 CB 52 49 BE D1 49 CA 51 69 72.000000 74.875000 2.875000
4B D1 CF C6 C9 B2 B3 CE CF 49 4.500000 3.031250 1.468750
50 4C 4E CF CF 49 3E D0 44 63 44.000000 42.250000 1.750000
40 2A 41 4E B0 D0 C9 50 C7 62 40.000000 38.625000 1.375000
45 29 49 3D 4D 4F 4E 4C C0 67 60.000000 62.484375 2.484375
C0 49 D1 4A C8 CF BF 51 C8 60 32.000000 32.125000 0.125000
50 CF 3B 50 B4 4D CF B1 D1 EA -80.000000 -78.562500 1.437500
CE B2 4B C3 4D 42 C9 4C 35 EB -88.000000 -87.500000 0.500000
52 52 34 C6 BB 52 D0 CC CC 6C 96.000000 95.250000 0.750000
52 4E CA 40 51 1C D1 4D 4A 72 160.000000 153.656250 6.343750
CD 42 4A CD 3D 4C 4A D0 3C 6A 80.000000 82.937500 2.937500
4E 2F 4D 50 D1 B4 CD B6 C5 EE -112.000000 -115.851562 3.851562
35 D2 CF C9 C0 D2 41 3F AF 69 72.000000 72.593750 0.593750
CF C9 49 46 48 39 4E D1 4D DF -30.000000 -28.562500 1.437500
3F 37 D2 CE 49 D0 46 43 CC E7 -60.000000 -59.312500 0.687500
50 50 50 CA 41 44 47 D2 4F 70 128.000000 129.500000 1.500000
4C 51 51 D0 4B CF 48 B9 CF 4A 5.000000 3.000000 2.000000
45 45 49 51 46 50 4C 51 50 72 160.000000 153.375000 6.625000
4F 3E 2B AE 45 C4 49 44 35 5A 20.000000 20.171875 0.171875
4C CE 4C 34 41 51 CC 3B CD EC -96.000000 -90.968750 5.031250
4E CE C3 4A 40 4A CE D2 51 E2 -40.000000 -42.750000 2.750000
D1 4C 4E 41 4D D0 D1 47 52 F1 -144.000000 -151.062500 7.062500
CF C0 30 4C D0 43 BB 52 B6 6E 112.000000 112.937500 0.937500
20 22 49 51 CF 50 40 C6 3F DA -20.000000 -20.312500 0.312500
D0 51 A1 4E C9 D0 C8 CF D1 EC -96.000000 -96.937500 0.937500
D0 CC 4E 43 4B 51 48 4E C9 E7 -60.000000 -55.250000 4.750000
CE C4 C8 42 C6 52 47 48 51 C4 -3.000000 -1.500000 1.500000
D1 BF B7 4A B9 3A D1 D2 50 DD -26.000000 -25.781250 0.218750
4F CD A5 40 C3 42 C8 C8 46 E3 -44.000000 -40.562500 3.437500
CE 50 51 46 D1 4B CE 51 4E 6A 80.000000 82.500000 2.500000
B2 50 D2 CA CD 3B 9E 50 4C D9 -18.000000 -17.843750 0.156250
46 41 51 51 C4 47 39 4C 4F 69 72.000000 69.562500 2.437500
30 C9 51 48 4D 50 CA 4B BB E6 -56.000000 -57.125000 1.125000
CD CD 52 B4 51 41 18 D1 D0 E9 -72.000000 -73.750000 1.750000
D0 A6 49 C8 4D C0 BC BB 4F E4 -48.000000 -45.312500 2.687500
CF C4 35 43 13 D2 C4 51 43 66 56.000000 54.740234 1.259766
4A 43 D1 D1 3D 4C C7 CE CA 6E 112.000000 116.375000 4.375000
4F 3D CD 9B C9 D1 CC 38 B3 D5 -13.000000 -10.148438 2.851562
3F C2 D1 3D BC CD 3F 45 51 52 10.000000 10.843750 0.843750
51 B8 46 4D CE 47 CC 4A CC E8 -64.000000 -61.250000 2.750000
49 CA CD C9 3B 52 C9 50 C2 E6 -56.000000 -53.062500 2.937500
4A 3D 4E 52 B1 CF 4B 40 4C 64 48.000000 49.500000 1.500000
C8 C0 3F CD D2 51 D0 46 CA DA -20.000000 -20.750000 0.750000
C8 D0 51 4A B5 48 3B C0 C1 DF -30.000000 -28.625000 1.375000
52 C0 50 42 B2 3F 47 CB 50 56 14.000000 14.250000 0.250000
4F D0 CD 4E 4D CA 51 D0 49 DA -20.000000 -21.250000 1.250000
BC CA 4A 48 C2 D1 C8 4E 51 68 64.000000 65.750000 1.750000
4F 4C CA C8 41 49 D0 34 51 6C 96.000000 89.875000 6.125000
D2 B0 50 C6 4E BB CC C5 CA EE -112.000000 -110.937500 1.062500
CA 4C 3C 9B 51 CD D1 3E 2C EC -96.000000 -97.275391 1.275391
4D D0 4D D0 CE 3D BE C3 4F E2 -40.000000 -40.375000 0.375000
4E C7 C3 49 2F 52 C9 4A CC CB -5.500000 -5.343750 0.156250
35 BB 41 B4 CD 45 A8 45 D0 DA -20.000000 -20.750000 0.750000
49 CD C9 40 C1 4E 38 52 D2 E5 -52.000000 -50.125000 1.875000
CB D1 C6 C1 C8 2C 42 CF 42 5E 28.000000 29.250000 1.250000
4D D0 CF C9 BD 4A 52 C7 49 ED -104.000000 -104.187500 0.187500
2B BE 4A B9 98 4F 47 49 50 51 9.000000 8.541016 0.458984
33 4E CE 4A 41 CD CA C6 50 D9 -18.000000 -18.453125 0.453125
CD 3C 51 41 47 D0 D0 45 CF ED -104.000000 -108.562500 4.562500
4A C4 BD 52 44 C9 3A 43 51 67 60.000000 62.968750 2.968750
CC CE 45 D1 D1 C5 C4 C8 51 6E 112.000000 112.000000 0.000000
43 47 52 4F D1 CA A7 4D CC C5 -3.250000 -3.093750 0.156250
51 B3 D1 CC 2F D0 4D CC 4A D0 -8.000000 -7.781250 0.218750
46 D0 50 D1 44 44 C9 50 43 EF -120.000000 -118.750000 1.250000
52 C6 CE C7 D1 D0 52 45 3F F1 -144.000000 -142.312500 1.687500
CC CF 3D D0 49 50 51 D1 45 50 8.000000 2.875000 5.125000
B8 4A BD CA C9 4D AE CC CC 68 64.000000 61.710938 2.289062
37 4E CF 40 C7 B9 45 51 B1 D9 -18.000000 -18.328125 0.328125
D1 CD D1 D0 3F CE D2 D1 4B 74 192.000000 196.125000 4.125000
AF CF BB 51 50 CC BC 2C C8 63 44.000000 42.687500 1.312500
31 51 48 4C B8 BE 49 3D C9 50 8.000000 6.937500 1.062500
BD 4B CA D1 D1 48 3C 2B 50 60 32.000000 34.031250 2.031250
48 4F BB 46 4B B6 42 C2 4B 51 9.000000 8.750000 0.250000
3C 41 51 CB CD 4C 41 52 52 DA -20.000000 -21.000000 1.000000
50 D2 46 BE CB 3F 30 D1 D1 E6 -56.000000 -54.250000 1.750000
C1 49 CA CE B6 CD C8 48 4F DE -28.000000 -27.781250 0.218750
C8 3A 42 46 BC 4A CB BD 45 C9 -4.500000 -3.937500 0.562500
CA 4D 4A D1 49 BA 48 3B CD DE -28.000000 -29.500000 1.500000
2F D0 D0 4D CA BC 4A 3F C9 DC -24.000000 -22.656250 1.343750
C6 CF 4B CA 3B 46 D1 C4 3E E8 -64.000000 -63.812500 0.187500
D1 48 30 31 C9 B2 D0 C4 4E 62 40.000000 39.312500 0.687500
4D 46 41 C1 51 51 44 C4 C6 6D 104.000000 100.000000 4.000000
3B 52 C3 3C 4D CA 41 52 CB E2 -40.000000 -37.750000 2.250000
CF 4C 4D D0 47 46 C7 4E 47 EA -80.000000 -83.750000 3.750000
47 3C 50 C9 48 D0 31 40 40 B8 -1.000000 0.500000 1.500000
C7 CD 3C CC 21 CA 47 C4 BA 66 56.000000 54.347656 1.652344
39 48 D1 49 43 51 D2 BA 41 6F 120.000000 125.718750 5.718750
D0 C3 B1 37 50 50 45 D2 B9 EC -96.000000 -98.328125 2.328125
CC C5 CC CE CC CE C8 D0 4E 71 144.000000 145.750000 1.750000
4F 42 51 D1 C1 C6 CD 09 49 EA -80.000000 -79.783203 0.216797
41 D2 43 CC 31 43 4F D0 CE 61 36.000000 35.390625 0.609375
44 D1 B8 D0 48 3A B9 43 C8 DC -24.000000 -24.125000 0.125000
48 4C D0 52 51 44 4F 4F D0 68 64.000000 61.000000 3.000000
C9 52 48 4D C1 4B 43 43 B0 6B 88.000000 93.500000 5.500000
4F 40 4A CF C4 D0 4A D1 43 66 56.000000 56.750000 0.750000
50 4F 42 51 CD 46 43 52 C3 68 64.000000 68.375000 4.375000
D1 B8 51 C6 CC C9 4D 51 47 6B 88.000000 89.250000 1.250000
41 41 33 D0 34 3E 3F 50 45 E6 -56.000000 -53.835938 2.164062
43 CF 4F D1 46 BA 4E 4D 4D 5B 22.000000 19.500000 2.500000
CA D0 47 A3 C2 48 C4 3C CC E1 -36.000000 -37.007812 1.007812
B9 51 3D 51 2C 4E 4A D1 34 D1 -9.000000 -9.546875 0.546875
AA 49 3E D2 CF 47 C4 47 4E D9 -18.000000 -16.531250 1.468750
49 C8 4A 50 B0 3C BC 4B CA 5C 24.000000 23.250000 0.750000
36 4F 46 C5 51 51 34 CE 50 6D 104.000000 108.750000 4.750000
48 4E 11 C2 C6 B5 C4 CE 38 B0 -0.500000 -1.292969 0.792969
4F C2 CF 4E 3A 45 3A 46 47 5A 20.000000 20.125000 0.125000
C8 CC BB CB 45 BE C8 49 40 DA -20.000000 -19.750000 0.250000
A7 C2 51 D0 21 4D 4C D2 4E 70 128.000000 124.717041 3.282959
CD CF 1A 41 1B 4A 45 48 52 DA -20.000000 -18.804688 1.195312
CC 3F C3 33 C8 4E 45 49 50 62 40.000000 39.281250 0.718750
CB 1A CE 43 51 4F 51 C5 C5 EF -120.000000 -124.101562 4.101562
50 4E 48 2A CF D1 C5 C9 CD F1 -144.000000 -143.906250 0.093750
D0 4A CE 50 33 CB C2 49 C5 59 18.000000 17.250000 0.750000
4A CC 3C 4B 3C 4B B0 D0 CF EA -80.000000 -77.750000 2.250000
BF CC C6 CE C7 CA D1 4D 3F 5D 26.000000 24.906250 1.093750
52 43 D1 4C D1 C4 C6 50 BA D8 -16.000000 -20.000000 4.000000
4F 36 BB 42 43 44 C3 C0 CC 58 16.000000 16.031250 0.031250
37 4A 4B 32 48 B8 47 CB CF 51 9.000000 8.437500 0.562500
C0 3C C9 C4 4D 52 49 3B 3B DB -22.000000 -21.000000 1.000000
46 D1 D1 C9 D0 4E 46 D0 4A EA -80.000000 -81.500000 1.500000
1A D2 D1 52 D2 51 4E C9 C7 F5 -208.000000 -202.531250 5.468750
C5 CE 3D 50 51 45 33 CC CC EE -112.000000 -104.882812 7.117188
C7 C1 A5 3B 52 4B C4 D0 B5 E8 -64.000000 -61.078125 2.921875
CA B6 CF 98 39 3F C8 D0 CE 58 16.000000 16.234375 0.234375
3E B5 4E 50 C8 42 49 BA CF 4C 6.000000 4.968750 1.031250
4A C0 4E CD D0 CB C9 49 C5 EC -96.000000 -93.000000 3.000000
D1 D0 C9 C4 CA 3D CA CA D1 68 64.000000 60.500000 3.500000
50 CC 44 C8 D1 CE 49 3E B1 DC -24.000000 -24.062500 0.062500
11 BB 4C A7 4C 49 36 4A C5 CA -5.000000 -5.148438 0.148438
C8 D1 4C BF B4 BA D1 C2 C2 E1 -36.000000 -37.562500 1.562500
24 CF C0 CA 4E 49 CA CC CF 00 0.000000 0.062500 0.062500
51 CF C5 D2 47 48 C8 51 D2 EA -80.000000 -83.250000 3.250000
C3 3F CD 43 CC 4B 4F BA 27 DD -26.000000 -25.140625 0.859375
B4 44 4D C1 C8 C0 4B C1 D1 5F 30.000000 28.812500 1.187500
CB 38 CC B8 4C CA C6 BC 4E D2 -10.000000 -8.500000 1.500000
43 48 B5 40 D0 40 41 CA 36 DD -26.000000 -24.953125 1.046875
4D 51 CE 45 D0 C7 CE C9 BC E6 -56.000000 -52.875000 3.125000
D1 3C D0 4B D2 4C 38 C7 AC 68 64.000000 70.000000 6.000000
4F 41 3F 4D C4 C7 4C 50 C5 5E 28.000000 29.062500 1.062500
C3 D0 BE 3F D2 CF 3C CE CF 68 64.000000 64.250000 0.250000
C5 50 46 46 CF 3F CD D2 38 D8 -16.000000 -17.375000 1.375000
4B CE 38 C4 4D B9 46 4D CB 5A 20.000000 22.125000 2.125000
4A C3 3D C3 41 D2 52 C5 D0 66 56.000000 55.937500 0.062500
C6 47 50 32 47 47 41 D0 D0 4A 5.000000 5.937500 0.937500
C8 51 C1 D0 3F AF 3F CD D1 5E 28.000000 27.062500 0.937500
D1 3A 4E 4B C2 34 3B CF 2E D1 -9.000000 -7.750000 1.250000
